Row, Timestamp, Series 5, Series 6, Series 7, Series 8
8135, 136.214, , , , 
8136, 136.228, 0      , 0      , 100    , -100   
8137, 136.249, , , , 
8138, 136.264, , , , 
8139, 136.286, 0      , 0      , 100    , -100   
8140, 136.299, , , , 
8141, 136.310, , , , 
8142, 136.327, 0      , 0      , 100    , -100   
8143, 136.339, , , , 
8144, 136.351, , , , 
8145, 136.364, 0      , 0      , 100    , -100   
8146, 136.386, , , , 
8147, 136.403, , , , 
8148, 136.416, 0      , 0      , 100    , -100   
8149, 136.428, , , , 
8150, 136.449, , , , 
8151, 136.475, 0      , 0      , 100    , -100   
8152, 136.500, , , , 
8153, 136.512, , , , 
8154, 136.526, 0      , 0      , 100    , -100   
8155, 136.550, , , , 
8156, 136.564, , , , 
8157, 136.584, 0      , 0      , 100    , 0      
8158, 136.603, , , , 
8159, 136.625, , , , 
8160, 136.649, 0      , 0      , 100    , 0      
8161, 136.676, , , , 
8162, 136.689, , , , 
8163, 136.705, 0      , 0      , 100    , 0      
8164, 136.728, , , , 
8165, 136.741, , , , 
8166, 136.764, 0      , 0      , 100    , 0      
8167, 136.776, , , , 
8168, 136.789, , , , 
8169, 136.809, 0      , 0      , 100    , 0      
8170, 136.828, , , , 
8171, 136.849, , , , 
8172, 136.861, 0      , 0      , 100    , 0      
8173, 136.874, , , , 
8174, 136.900, , , , 
8175, 136.928, 0      , 0      , 100    , 0      
8176, 136.949, , , , 
8177, 136.975, , , , 
8178, 137.000, 0      , 0      , 100    , 0      
8179, 137.012, , , , 
8180, 137.027, , , , 
8181, 137.040, 0      , 0      , 100    , 0      
8182, 137.062, , , , 
8183, 137.073, , , , 
8184, 137.085, 0      , 0      , 100    , 0      
8185, 137.103, , , , 
8186, 137.125, , , , 
8187, 137.150, 0      , 0      , 100    , 0      
8188, 137.176, , , , 
8189, 137.187, , , , 
8190, 137.202, 0      , 0      , 100    , 0      
8191, 137.217, , , , 
8192, 137.237, , , , 
8193, 137.249, 0      , 0      , 100    , 0      
8194, 137.262, , , , 
8195, 137.276, , , , 
8196, 137.299, 0      , 0      , 100    , 0      
8197, 137.311, , , , 
8198, 137.325, , , , 
8199, 137.336, 0      , 0      , 100    , 0      
8200, 137.349, , , , 
8201, 137.361, , , , 
8202, 137.379, 0      , 0      , 100    , 0      
8203, 137.402, , , , 
8204, 137.414, , , , 
8205, 137.425, 0      , 0      , 100    , 0      
8206, 137.439, , , , 
8207, 137.461, , , , 
8208, 137.477, 0      , 0      , 100    , 100    
8209, 137.489, , , , 
8210, 137.501, , , , 
8211, 137.516, 0      , 0      , 100    , 100    
8212, 137.539, , , , 
8213, 137.559, , , , 
8214, 137.578, 0      , 0      , 100    , 0      
8215, 137.600, , , , 
8216, 137.625, , , , 
8217, 137.650, 0      , 0      , 100    , 0      
8218, 137.662, , , , 
8219, 137.677, , , , 
8220, 137.690, 0      , 0      , 100    , 0      
8221, 137.703, , , , 
8222, 137.725, , , , 
8223, 137.739, 0      , 0      , 100    , 0      
8224, 137.760, , , , 
8225, 137.778, , , , 
8226, 137.792, 0      , 0      , 100    , 0      
8227, 137.805, , , , 
8228, 137.827, , , , 
8229, 137.840, 0      , 0      , 100    , 0      
8230, 137.852, , , , 
8231, 137.865, , , , 
8232, 137.898, 0      , 0      , 100    , 0      
8233, 137.911, , , , 
8234, 137.927, , , , 
8235, 137.939, 0      , 0      , 100    , 0      
8236, 137.953, , , , 
8237, 137.974, , , , 
8238, 138.000, 0      , 0      , 100    , 0      
8239, 138.026, , , , 
8240, 138.039, , , , 
8241, 138.054, 0      , 0      , 100    , 0      
8242, 138.074, , , , 
8243, 138.100, , , , 
8244, 138.114, 0      , 0      , 100    , 0      
8245, 138.135, , , , 
8246, 138.153, , , , 
8247, 138.175, 0      , 0      , 100    , 0      
8248, 138.200, , , , 
8249, 138.226, , , , 
8250, 138.240, 0      , 0      , 100    , 0      
8251, 138.255, , , , 
8252, 138.277, , , , 
8253, 138.290, 0      , 0      , 100    , 0      
8254, 138.303, , , , 
8255, 138.323, , , , 
8256, 138.349, 0      , 0      , 100    , 0      
8257, 138.361, , , , 
8258, 138.378, , , , 
8259, 138.401, 0      , 0      , 100    , 0      
8260, 138.425, , , , 
8261, 138.439, , , , 
8262, 138.459, 0      , 0      , 100    , 0      
8263, 138.475, , , , 
8264, 138.486, , , , 
8265, 138.498, 0      , 0      , 100    , 0      
8266, 138.510, , , , 
8267, 138.527, , , , 
8268, 138.541, 0      , 0      , 100    , 0      
8269, 138.553, , , , 
8270, 138.574, , , , 
8271, 138.599, 0      , 0      , 100    , 0      
8272, 138.611, , , , 
8273, 138.627, , , , 
8274, 138.639, 0      , 0      , 100    , 0      
8275, 138.651, , , , 
8276, 138.665, , , , 
8277, 138.686, 0      , 0      , 100    , 0      
8278, 138.702, , , , 
8279, 138.717, , , , 
8280, 138.730, 0      , 0      , 100    , 0      
8281, 138.753, , , , 
8282, 138.774, , , , 
8283, 138.786, 0      , 0      , 100    , 0      
8284, 138.800, , , , 
8285, 138.826, , , , 
8286, 138.840, 0      , 0      , 100    , 0      
8287, 138.851, , , , 
8288, 138.875, , , , 
8289, 138.900, 0      , 0      , 100    , 0      
8290, 138.912, , , , 
8291, 138.927, , , , 
8292, 138.939, 0      , 0      , 100    , 0      
8293, 138.961, , , , 
8294, 138.974, , , , 
8295, 138.985, 0      , 0      , 100    , 0      
8296, 139.001, , , , 
8297, 139.014, , , , 
8298, 139.036, 0      , 0      , 100    , 0      
8299, 139.051, , , , 
8300, 139.064, , , , 
8301, 139.077, 0      , 0      , 100    , 0      
8302, 139.089, , , , 
8303, 139.103, , , , 
8304, 139.125, 0      , 0      , 100    , 0      
8305, 139.150, , , , 
8306, 139.176, , , , 
8307, 139.202, 0      , 0      , 100    , 0      
8308, 139.214, , , , 
8309, 139.226, , , , 
8310, 139.250, 0      , 0      , 100    , 0      
8311, 139.264, , , , 
8312, 139.285, , , , 
8313, 139.301, 0      , 0      , 100    , 0      
8314, 139.326, , , , 
8315, 139.339, , , , 
8316, 139.360, 0      , 0      , 100    , 0      
8317, 139.378, , , , 
8318, 139.401, , , , 
8319, 139.425, 0      , 0      , 100    , 0      
8320, 139.451, , , , 
8321, 139.462, , , , 
8322, 139.477, 0      , 0      , 100    , 0      
8323, 139.489, , , , 
8324, 139.502, , , , 
8325, 139.514, 0      , 0      , 100    , 0      
8326, 139.536, , , , 
8327, 139.549, , , , 
8328, 139.560, 0      , 0      , 100    , 0      
8329, 139.577, , , , 
8330, 139.598, , , , 
8331, 139.614, 0      , 0      , 100    , 0      
8332, 139.634, , , , 
8333, 139.650, , , , 
8334, 139.661, 0      , 0      , 100    , 0      
8335, 139.689, , , , 
8336, 139.710, , , , 
8337, 139.725, 0      , 0      , 100    , 0      
8338, 139.751, , , , 
8339, 139.764, , , , 
8340, 139.785, 0      , 0      , 100    , 0      
8341, 139.801, , , , 
8342, 139.825, , , , 
8343, 139.850, 0      , 0      , 100    , 0      
8344, 139.861, , , , 
8345, 139.877, , , , 
8346, 139.899, 0      , 0      , 100    , 0      
8347, 139.915, , , , 
8348, 139.937, , , , 
8349, 139.953, 0      , 0      , 100    , 0      
8350, 139.973, , , , 
8351, 139.985, , , , 
8352, 140.001, 0      , 0      , 100    , 0      
8353, 140.012, , , , 
8354, 140.024, , , , 
8355, 140.051, 0      , 0      , 100    , 0      
8356, 140.064, , , , 
8357, 140.077, , , , 
8358, 140.089, 0      , 0      , 100    , 0      
8359, 140.102, , , , 
8360, 140.124, , , , 
8361, 140.149, 0      , 0      , 100    , 0      
8362, 140.164, , , , 
8363, 140.175, , , , 
8364, 140.189, 0      , 0      , 100    , 0      
8365, 140.202, , , , 
8366, 140.214, , , , 
8367, 140.236, 0      , 0      , 100    , 0      
8368, 140.251, , , , 
8369, 140.264, , , , 
8370, 140.279, 0      , 0      , 100    , 0      
8371, 140.292, , , , 
8372, 140.304, , , , 
8373, 140.324, 0      , 0      , 100    , 0      
8374, 140.351, , , , 
8375, 140.365, , , , 
8376, 140.385, 0      , 0      , 100    , 0      
8377, 140.402, , , , 
8378, 140.424, , , , 
8379, 140.449, 0      , 0      , 100    , 0      
8380, 140.461, , , , 
8381, 140.477, , , , 
8382, 140.491, 0      , 0      , 100    , 0      
8383, 140.503, , , , 
8384, 140.524, , , , 
8385, 140.536, 0      , 0      , 100    , 0      
8386, 140.550, , , , 
8387, 140.577, , , , 
8388, 140.591, 0      , 0      , 100    , 0      
8389, 140.604, , , , 
8390, 140.626, , , , 
8391, 140.639, 0      , 0      , 100    , 0      
8392, 140.661, , , , 
8393, 140.676, , , , 
8394, 140.689, 0      , 0      , 100    , 0      
8395, 140.701, , , , 
8396, 140.713, , , , 
8397, 140.725, 0      , 0      , 100    , 0      
8398, 140.736, , , , 
8399, 140.750, , , , 
8400, 140.775, 0      , 0      , 100    , 0      
8401, 140.787, , , , 
8402, 140.802, , , , 
8403, 140.814, 0      , 0      , 100    , 0      
8404, 140.837, , , , 
8405, 140.852, , , , 
8406, 140.864, 0      , 0      , 100    , 0      
8407, 140.884, , , , 
8408, 140.901, , , , 
8409, 140.925, 0      , 0      , 100    , 0      
8410, 140.939, , , , 
8411, 140.960, , , , 
8412, 140.977, 0      , 0      , 100    , 0      
8413, 140.989, , , , 
8414, 141.000, , , , 
8415, 141.015, 0      , 0      , 100    , 0      
8416, 141.052, , , , 
8417, 141.064, , , , 
8418, 141.077, 0      , 0      , 100    , 0      
8419, 141.089, , , , 
8420, 141.102, , , , 
8421, 141.123, 0      , 0      , 100    , 0      
8422, 141.137, , , , 
8423, 141.152, , , , 
8424, 141.164, 0      , 0      , 100    , 0      
8425, 141.178, , , , 
8426, 141.191, , , , 
8427, 141.203, 0      , 0      , 100    , 0      
8428, 141.224, , , , 
8429, 141.236, , , , 
8430, 141.251, 0      , 0      , 100    , 0      
8431, 141.264, , , , 
8432, 141.285, , , , 
8433, 141.302, 0      , 0      , 100    , 0      
8434, 141.315, , , , 
8435, 141.337, , , , 
8436, 141.348, 0      , 0      , 100    , 0      
8437, 141.360, , , , 
8438, 141.376, , , , 
8439, 141.399, 0      , 0      , 100    , 0      
8440, 141.415, , , , 
8441, 141.434, , , , 
8442, 141.452, 0      , 0      , 100    , 0      
8443, 141.464, , , , 
8444, 141.478, , , , 
8445, 141.499, 0      , 0      , 100    , 0      
8446, 141.515, , , , 
8447, 141.537, , , , 
8448, 141.552, 0      , 0      , 100    , 0      
8449, 141.564, , , , 
8450, 141.579, , , , 
8451, 141.599, 0      , 0      , 100    , 0      
8452, 141.625, , , , 
8453, 141.650, , , , 
8454, 141.661, 0      , 0      , 100    , 0      
8455, 141.679, , , , 
8456, 141.700, , , , 
8457, 141.725, 0      , 0      , 100    , 0      
8458, 141.751, , , , 
8459, 141.764, , , , 
8460, 141.780, 0      , 0      , 100    , 0      
8461, 141.802, , , , 
8462, 141.814, , , , 
8463, 141.827, 0      , 0      , 100    , 0      
8464, 141.848, , , , 
8465, 141.862, , , , 
8466, 141.876, 0      , 0      , 100    , 0      
8467, 141.889, , , , 
8468, 141.901, , , , 
8469, 141.925, 0      , 0      , 100    , 0      
8470, 141.940, , , , 
8471, 141.962, , , , 
8472, 141.974, 0      , 0      , 100    , 0      
8473, 141.987, , , , 
8474, 142.002, , , , 
8475, 142.014, 0      , 0      , 100    , 0      
8476, 142.029, , , , 
8477, 142.049, , , , 
8478, 142.061, 0      , 0      , 100    , 0      
8479, 142.089, , , , 
8480, 142.110, , , , 
8481, 142.126, 0      , 0      , 100    , 0      
8482, 142.139, , , , 
8483, 142.152, , , , 
8484, 142.164, 0      , 0      , 100    , 0      
8485, 142.185, , , , 
8486, 142.203, , , , 
8487, 142.228, 0      , 0      , 100    , 0      
8488, 142.239, , , , 
8489, 142.251, , , , 
8490, 142.265, 0      , 0      , 100    , 0      
8491, 142.299, , , , 
8492, 142.310, , , , 
8493, 142.327, 0      , 0      , 100    , 0      
8494, 142.340, , , , 
8495, 142.362, , , , 
8496, 142.373, 0      , 0      , 100    , 0      
8497, 142.385, , , , 
8498, 142.403, , , , 
8499, 142.424, 0      , 0      , 100    , 0      
8500, 142.449, , , , 
8501, 142.474, , , , 
8502, 142.485, 0      , 0      , 100    , 0      
8503, 142.502, , , , 
8504, 142.515, , , , 
8505, 142.549, 0      , 0      , 100    , 0      
8506, 142.562, , , , 
8507, 142.577, , , , 
8508, 142.589, 0      , 0      , 100    , 0      
8509, 142.603, , , , 
8510, 142.626, , , , 
8511, 142.639, 0      , 0      , 100    , 0      
8512, 142.661, , , , 
8513, 142.677, , , , 
8514, 142.690, 0      , 0      , 100    , 0      
8515, 142.703, , , , 
8516, 142.725, , , , 
8517, 142.751, 0      , 0      , 100    , 0      
8518, 142.765, , , , 
8519, 142.786, , , , 
8520, 142.802, 0      , 0      , 100    , 0      
8521, 142.814, , , , 
8522, 142.830, , , , 
8523, 142.852, 0      , 0      , 100    , 0      
8524, 142.864, , , , 
8525, 142.877, , , , 
8526, 142.890, 0      , 0      , 100    , 0      
8527, 142.914, , , , 
8528, 142.934, , , , 
8529, 142.950, 0      , 0      , 100    , 0      
8530, 142.964, , , , 
8531, 142.975, , , , 
8532, 142.990, 0      , 0      , 100    , 0      
8533, 143.009, , , , 
8534, 143.026, , , , 
8535, 143.039, 0      , 0      , 100    , 0      
8536, 143.061, , , , 
8537, 143.076, , , , 
8538, 143.089, 0      , 0      , 100    , 0      
8539, 143.104, , , , 
8540, 143.126, , , , 
8541, 143.150, 0      , 0      , 100    , 0      
8542, 143.164, , , , 
8543, 143.185, , , , 
8544, 143.201, 0      , 0      , 100    , 0      
8545, 143.225, , , , 
8546, 143.249, , , , 
8547, 143.260, 0      , 0      , 100    , 0      
8548, 143.276, , , , 
8549, 143.300, , , , 
8550, 143.326, 0      , 0      , 100    , 0      
8551, 143.339, , , , 
8552, 143.353, , , , 
8553, 143.367, 0      , 0      , 100    , 0      
8554, 143.379, , , , 
8555, 143.399, , , , 
8556, 143.411, 0      , 0      , 100    , 0      
8557, 143.439, , , , 
8558, 143.460, , , , 
8559, 143.477, 0      , 0      , 100    , 0      
8560, 143.489, , , , 
8561, 143.503, , , , 
8562, 143.524, 0      , 0      , 100    , 0      
8563, 143.536, , , , 
8564, 143.549, , , , 
8565, 143.561, 0      , 0      , 100    , 0      
8566, 143.587, , , , 
8567, 143.600, , , , 
8568, 143.624, 0      , 0      , 100    , 0      
8569, 143.650, , , , 
8570, 143.662, , , , 
8571, 143.678, 0      , 0      , 100    , 0      
8572, 143.699, , , , 
8573, 143.711, , , , 
8574, 143.725, 0      , 0      , 100    , 0      
8575, 143.749, , , , 
8576, 143.760, , , , 
8577, 143.776, 0      , 0      , 100    , 0      
8578, 143.800, , , , 
8579, 143.814, , , , 
8580, 143.835, 0      , 0      , 100    , 0      
8581, 143.852, , , , 
8582, 143.864, , , , 
8583, 143.886, 0      , 0      , 100    , 0      
8584, 143.902, , , , 
8585, 143.914, , , , 
8586, 143.929, 0      , 0      , 100    , 0      
8587, 143.942, , , , 
8588, 143.954, , , , 
8589, 143.975, 0      , 0      , 100    , 0      
8590, 143.990, , , , 
8591, 144.011, , , , 
8592, 144.027, 0      , 0      , 100    , 0      
8593, 144.039, , , , 
8594, 144.051, , , , 
8595, 144.064, 0      , 0      , 100    , 0      
8596, 144.075, , , , 
8597, 144.089, , , , 
8598, 144.109, 0      , 0      , 100    , 0      
8599, 144.125, , , , 
8600, 144.139, , , , 
8601, 144.161, 0      , 0      , 100    , 0      
8602, 144.176, , , , 
8603, 144.189, , , , 
8604, 144.204, 0      , 0      , 100    , 0      
8605, 144.217, , , , 
8606, 144.228, , , , 
8607, 144.250, 0      , 0      , 100    , 0      
8608, 144.275, , , , 
8609, 144.301, , , , 
8610, 144.327, 0      , 0      , 100    , 0      
8611, 144.339, , , , 
8612, 144.351, , , , 
8613, 144.375, 0      , 0      , 100    , 0      
8614, 144.389, , , , 
8615, 144.410, , , , 
8616, 144.427, 0      , 0      , 100    , 0      
8617, 144.440, , , , 
8618, 144.462, , , , 
8619, 144.474, 0      , 0      , 100    , 0      
8620, 144.486, , , , 
8621, 144.503, , , , 
8622, 144.525, 0      , 0      , 100    , 0      
8623, 144.550, , , , 
8624, 144.575, , , , 
8625, 144.589, 0      , 0      , 100    , 0      
8626, 144.603, , , , 
8627, 144.624, , , , 
8628, 144.636, 0      , 0      , 100    , 0      
8629, 144.649, , , , 
8630, 144.661, , , , 
8631, 144.676, 0      , 0      , 100    , 0      
8632, 144.688, , , , 
8633, 144.700, , , , 
8634, 144.716, 0      , 0      , 100    , 0      
8635, 144.737, , , , 
8636, 144.749, , , , 
8637, 144.775, 0      , 0      , 100    , 0      
8638, 144.792, , , , 
8639, 144.803, , , , 
8640, 144.815, 0      , 0      , 100    , 0      
8641, 144.837, , , , 
8642, 144.848, , , , 
8643, 144.860, 0      , 0      , 100    , 0      
8644, 144.877, , , , 
8645, 144.889, , , , 
8646, 144.901, 0      , 0      , 100    , 0      
8647, 144.914, , , , 
8648, 144.935, , , , 
8649, 144.953, 0      , 0      , 100    , 0      
8650, 144.975, , , , 
8651, 144.999, , , , 
8652, 145.027, 0      , 0      , 100    , 0      
8653, 145.039, , , , 
8654, 145.054, , , , 
8655, 145.074, 0      , 0      , 100    , 0      
8656, 145.086, , , , 
8657, 145.099, , , , 
8658, 145.125, 0      , 0      , 100    , 0      
8659, 145.137, , , , 
8660, 145.152, , , , 
8661, 145.165, 0      , 0      , 100    , 0      
8662, 145.187, , , , 
8663, 145.199, , , , 
8664, 145.210, 0      , 0      , 100    , 0      
8665, 145.226, , , , 
8666, 145.250, , , , 
8667, 145.275, 0      , 0      , 100    , 0      
8668, 145.287, , , , 
8669, 145.303, , , , 
8670, 145.324, 0      , 0      , 100    , 0      
8671, 145.336, , , , 
8672, 145.349, , , , 
8673, 145.361, 0      , 0      , 100    , 0      
8674, 145.378, , , , 
8675, 145.401, , , , 
8676, 145.412, 0      , 0      , 100    , 0      
8677, 145.424, , , , 
8678, 145.437, , , , 
8679, 145.452, 0      , 0      , 100    , 0      
8680, 145.464, , , , 
8681, 145.480, , , , 
8682, 145.502, 0      , 0      , 100    , 0      
8683, 145.514, , , , 
8684, 145.527, , , , 
8685, 145.541, 0      , 0      , 100    , 0      
8686, 145.564, , , , 
8687, 145.585, , , , 
8688, 145.601, 0      , 0      , 100    , 0      
8689, 145.625, , , , 
8690, 145.651, , , , 
8691, 145.665, 0      , 0      , 100    , 0      
8692, 145.679, , , , 
8693, 145.700, , , , 
8694, 145.714, 0      , 0      , 100    , 0      
8695, 145.725, , , , 
8696, 145.749, , , , 
8697, 145.761, 0      , 0      , 100    , 0      
8698, 145.777, , , , 
8699, 145.789, , , , 
8700, 145.803, 0      , 0      , 100    , 0      
8701, 145.824, , , , 
8702, 145.850, , , , 
8703, 145.876, 0      , 0      , 100    , 0      
8704, 145.889, , , , 
8705, 145.904, , , , 
8706, 145.916, 0      , 0      , 100    , 0      
8707, 145.929, , , , 
8708, 145.950, , , , 
8709, 145.974, 0      , 0      , 100    , 0      
8710, 146.000, , , , 
8711, 146.012, , , , 
8712, 146.027, 0      , 0      , 100    , 0      
8713, 146.039, , , , 
8714, 146.052, , , , 
8715, 146.064, 0      , 0      , 100    , 0      
8716, 146.086, , , , 
8717, 146.102, , , , 
8718, 146.114, 0      , 0      , 100    , 0      
8719, 146.128, , , , 
8720, 146.142, , , , 
8721, 146.154, 0      , 0      , 100    , 0      
8722, 146.177, , , , 
8723, 146.189, , , , 
8724, 146.200, 0      , 0      , 100    , 0      
8725, 146.211, , , , 
8726, 146.225, , , , 
8727, 146.239, 0      , 0      , 100    , 0      
8728, 146.259, , , , 
8729, 146.275, , , , 
8730, 146.286, 0      , 0      , 100    , 0      
8731, 146.299, , , , 
8732, 146.311, , , , 
8733, 146.325, 0      , 0      , 100    , 0      
8734, 146.338, , , , 
8735, 146.350, , , , 
8736, 146.375, 0      , 0      , 100    , 0      
8737, 146.401, , , , 
8738, 146.414, , , , 
8739, 146.428, 0      , 0      , 100    , 0      
8740, 146.441, , , , 
8741, 146.454, , , , 
8742, 146.477, 0      , 0      , 100    , 0      
8743, 146.500, , , , 
8744, 146.512, , , , 
8745, 146.526, 0      , 0      , 100    , 0      
8746, 146.552, , , , 
8747, 146.564, , , , 
8748, 146.576, 0      , 0      , 100    , 0      
8749, 146.600, , , , 
8750, 146.626, , , , 
8751, 146.639, 0      , 0      , 100    , 0      
8752, 146.654, , , , 
8753, 146.676, , , , 
8754, 146.689, 0      , 0      , 100    , 0      
8755, 146.711, , , , 
8756, 146.727, , , , 
8757, 146.739, 0      , 0      , 100    , 0      
8758, 146.753, , , , 
8759, 146.767, , , , 
8760, 146.779, 0      , 0      , 100    , 0      
8761, 146.799, , , , 
8762, 146.825, , , , 
8763, 146.839, 0      , 0      , 100    , 0      
8764, 146.859, , , , 
8765, 146.875, , , , 
8766, 146.886, 0      , 0      , 100    , 0      
8767, 146.899, , , , 
8768, 146.911, , , , 
8769, 146.928, 0      , 0      , 100    , 0      
8770, 146.949, , , , 
8771, 146.961, , , , 
8772, 146.975, 0      , 0      , 100    , 0      
8773, 146.999, , , , 
8774, 147.012, , , , 
8775, 147.029, 0      , 0      , 100    , 0      
8776, 147.050, , , , 
8777, 147.062, , , , 
8778, 147.076, 0      , 0      , 100    , 0      
8779, 147.090, , , , 
8780, 147.110, , , , 
8781, 147.127, 0      , 0      , 100    , 0      
8782, 147.140, , , , 
8783, 147.154, , , , 
8784, 147.174, 0      , 0      , 100    , 0      
8785, 147.199, , , , 
8786, 147.215, , , , 
8787, 147.234, 0      , 0      , 100    , 0      
8788, 147.252, , , , 
8789, 147.264, , , , 
8790, 147.277, 0      , 0      , 100    , 0      
8791, 147.289, , , , 
8792, 147.311, , , , 
8793, 147.327, 0      , 0      , 100    , 0      
8794, 147.339, , , , 
8795, 147.351, , , , 
8796, 147.376, 0      , 0      , 100    , 0      
8797, 147.389, , , , 
8798, 147.411, , , , 
8799, 147.427, 0      , 0      , 100    , 0      
8800, 147.440, , , , 
8801, 147.452, , , , 
8802, 147.466, 0      , 0      , 100    , 0      
8803, 147.479, , , , 
8804, 147.499, , , , 
8805, 147.525, 0      , 0      , 100    , 0      
8806, 147.539, , , , 
8807, 147.559, , , , 
8808, 147.576, 0      , 0      , 100    , 0      
8809, 147.589, , , , 
8810, 147.611, , , , 
8811, 147.626, 0      , 0      , 100    , 0      
8812, 147.639, , , , 
8813, 147.653, , , , 
8814, 147.666, 0      , 0      , 100    , 0      
8815, 147.678, , , , 
8816, 147.700, , , , 
8817, 147.725, 0      , 0      , 100    , 0      
8818, 147.751, , , , 
8819, 147.762, , , , 
8820, 147.777, 0      , 0      , 100    , 0      
8821, 147.789, , , , 
8822, 147.801, , , , 
8823, 147.815, 0      , 0      , 100    , 0      
8824, 147.836, , , , 
8825, 147.852, , , , 
8826, 147.865, 0      , 0      , 100    , 0      
8827, 147.880, , , , 
8828, 147.903, , , , 
8829, 147.924, 0      , 0      , 100    , 0      
8830, 147.950, , , , 
8831, 147.976, , , , 
8832, 148.000, 0      , 0      , 100    , 0      
8833, 148.012, , , , 
8834, 148.028, , , , 
8835, 148.040, 0      , 0      , 100    , 0      
8836, 148.063, , , , 
8837, 148.084, , , , 
8838, 148.102, 0      , 0      , 100    , 0      
8839, 148.115, , , , 
8840, 148.137, , , , 
8841, 148.148, 0      , 0      , 100    , 0      
8842, 148.160, , , , 
8843, 148.177, , , , 
8844, 148.189, 0      , 0      , 100    , 0      
8845, 148.201, , , , 
8846, 148.215, , , , 
8847, 148.249, 0      , 0      , 100    , 0      
8848, 148.260, , , , 
8849, 148.277, , , , 
8850, 148.301, 0      , 0      , 100    , 0      
8851, 148.314, , , , 
8852, 148.334, , , , 
8853, 148.352, 0      , 0      , 100    , 0      
8854, 148.364, , , , 
8855, 148.377, , , , 
8856, 148.389, 0      , 0      , 100    , 0      
8857, 148.411, , , , 
8858, 148.427, , , , 
8859, 148.440, 0      , 0      , 100    , 0      
8860, 148.461, , , , 
8861, 148.477, , , , 
8862, 148.490, 0      , 0      , 100    , 0      
8863, 148.504, , , , 
8864, 148.526, , , , 
8865, 148.551, 0      , 0      , 100    , 0      
8866, 148.565, , , , 
8867, 148.589, , , , 
8868, 148.611, 0      , 0      , 100    , 0      
8869, 148.628, , , , 
8870, 148.649, , , , 
8871, 148.664, 0      , 0      , 100    , 0      
8872, 148.686, , , , 
8873, 148.700, , , , 
8874, 148.727, 0      , 0      , 100    , 0      
8875, 148.739, , , , 
8876, 148.750, , , , 
8877, 148.775, 0      , 0      , 100    , 0      
8878, 148.791, , , , 
8879, 148.826, , , , 
8880, 148.853, 0      , 0      , 100    , 0      
8881, 148.875, , , , 
8882, 148.900, , , , 
8883, 148.926, 0      , 0      , 100    , 0      
8884, 148.939, , , , 
8885, 148.953, , , , 
8886, 148.977, 0      , 0      , 100    , 0      
8887, 148.990, , , , 
8888, 149.001, , , , 
8889, 149.015, 0      , 0      , 100    , 0      
8890, 149.027, , , , 
8891, 149.050, , , , 
8892, 149.076, 0      , 0      , 100    , 0      
8893, 149.103, , , , 
8894, 149.117, , , , 
8895, 149.129, 0      , 0      , 100    , 0      
8896, 149.150, , , , 
8897, 149.175, , , , 
8898, 149.199, 0      , 0      , 100    , 0      
8899, 149.214, , , , 
8900, 149.226, , , , 
8901, 149.240, 0      , 0      , 100    , 0      
8902, 149.253, , , , 
8903, 149.274, , , , 
8904, 149.300, 0      , 0      , 100    , 0      
8905, 149.314, , , , 
8906, 149.335, , , , 
8907, 149.353, 0      , 0      , 100    , 0      
8908, 149.374, , , , 
8909, 149.401, , , , 
8910, 149.415, 0      , 0      , 100    , 0      
8911, 149.436, , , , 
8912, 149.452, , , , 
8913, 149.465, 0      , 0      , 100    , 0      
8914, 149.477, , , , 
8915, 149.489, , , , 
8916, 149.511, 0      , 0      , 100    , 0      
8917, 149.526, , , , 
8918, 149.537, , , , 
8919, 149.554, 0      , 0      , 100    , 0      
8920, 149.572, , , , 
8921, 149.586, , , , 
8922, 149.603, 0      , 0      , 100    , 0      
8923, 149.624, , , , 
8924, 149.651, , , , 
8925, 149.665, 0      , 0      , 100    , 0      
8926, 149.686, , , , 
8927, 149.702, , , , 
8928, 149.724, 0      , 0      , 100    , 0      
8929, 149.736, , , , 
8930, 149.748, , , , 
8931, 149.760, 0      , 0      , 100    , 0      
8932, 149.778, , , , 
8933, 149.800, , , , 
8934, 149.825, 0      , 0      , 100    , 0      
8935, 149.837, , , , 
8936, 149.851, , , , 
8937, 149.864, 0      , 0      , 100    , 0      
8938, 149.879, , , , 
8939, 149.900, , , , 
8940, 149.925, 0      , 0      , 100    , 0      
8941, 149.950, , , , 
8942, 149.961, , , , 
8943, 149.977, 0      , 0      , 100    , 0      
8944, 149.989, , , , 
8945, 150.001, , , , 
8946, 150.015, 0      , 0      , 100    , 0      
8947, 150.037, , , , 
8948, 150.049, , , , 
8949, 150.060, 0      , 0      , 100    , 0      
8950, 150.078, , , , 
8951, 150.100, , , , 
8952, 150.125, 0      , 0      , 100    , 0      
8953, 150.151, , , , 
8954, 150.164, , , , 
8955, 150.180, 0      , 0      , 100    , 0      
8956, 150.202, , , , 
8957, 150.214, , , , 
8958, 150.227, 0      , 0      , 100    , 0      
8959, 150.239, , , , 
8960, 150.250, , , , 
8961, 150.264, 0      , 0      , 100    , 0      
8962, 150.284, , , , 
8963, 150.301, , , , 
8964, 150.325, 0      , 0      , 100    , 0      
8965, 150.339, , , , 
8966, 150.359, , , , 
8967, 150.375, 0      , 0      , 100    , 0      
8968, 150.386, , , , 
8969, 150.398, , , , 
8970, 150.410, 0      , 0      , 100    , 0      
8971, 150.427, , , , 
8972, 150.439, , , , 
